TaxonomyID,Segment,UniProt_ID,vFamilyID,vSuperfamily,vSCOP
428669,NS1,A5A5U5,47060,S15/NS1 RNA-binding domain,1-70
427773,NS1,A4GXG7,143021,Ns1 effector domain-like,78-200
427773,NS1,A4GXG7,47060,S15/NS1 RNA-binding domain,1-70
402526,NS1,Q0A2J2,143021,Ns1 effector domain-like,79-205
402526,NS1,Q0A2J2,47060,S15/NS1 RNA-binding domain,1-70
392809,NS1,H9XIJ0,143021,Ns1 effector domain-like,79-204
392809,NS1,H9XIJ0,47060,S15/NS1 RNA-binding domain,1-70
284218,NS1,A5A5U1,143021,Ns1 effector domain-like,78-199
284218,NS1,A5A5U1,47060,S15/NS1 RNA-binding domain,1-70
428668,NS1,A5A5U3,143021,Ns1 effector domain-like,78-199
428668,NS1,A5A5U3,47060,S15/NS1 RNA-binding domain,1-70
381518,NS1,Q82506,143021,Ns1 effector domain-like,79-205
381518,NS1,Q82506,47060,S15/NS1 RNA-binding domain,1-70
393902,NS1,B4URD1,143021,Ns1 effector domain-like,79-205
393902,NS1,B4URD1,47060,S15/NS1 RNA-binding domain,1-70
132504,NS1,Q0PDM0,143021,Ns1 effector domain-like,79-205
132504,NS1,Q0PDM0,47060,S15/NS1 RNA-binding domain,1-70
387139,NS2,Q02600,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
542615,NS2,D6NET8,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-113
542615,NS2,D6NET8,46966,Spectrin repeat,10-88
476294,NS2,B6A6U6,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
504904,NS2,D5F1R3,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
1460490,NS2,W8PGX9,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
641501,NS2,C3W5S6,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
641809,NS2,C3W610,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
542846,NS2,B4ZGL3,101156,"Nonstructural protein ns2, Nep, M1-binding domain",64-116
2026012,NS2,A0A2D0Z5Q5,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
430432,NS2,D1MKX2,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
432073,NS2,Q5DL91,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
560581,NS2,L7NBK9,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
1954199,NS2,A0A1X9JNN2,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
320306,NS2,Q1W0Y8,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
1608684,NS2,A0A0X7YU99,101156,"Nonstructural protein ns2, Nep, M1-binding domain",64-116
1608679,NS2,A0A120GWZ4,101156,"Nonstructural protein ns2, Nep, M1-binding domain",64-116
1608681,NS2,A0A0X7YRF0,101156,"Nonstructural protein ns2, Nep, M1-binding domain",64-116
482239,NS2,B0Z5K6,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
482239,NS2,B0Z5K6,46966,Spectrin repeat,10-88
482240,NS2,B0Z5L7,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
482240,NS2,B0Z5L7,46966,Spectrin repeat,10-88
1503700,NS2,A0A2H4C081,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
329182,NS2,Q0A3X0,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
329182,NS2,Q0A3X0,46966,Spectrin repeat,10-88
385580,NS2,P08271,101156,"Nonstructural protein ns2, Nep, M1-binding domain",60-113
385580,NS2,P08271,46966,Spectrin repeat,7-85
326490,NS2,Q4H2C8,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
326490,NS2,Q4H2C8,46966,Spectrin repeat,10-88
1855218,NS2,A0A1B0YC50,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
1923885,NS2,A0A1P8D5I3,101156,"Nonstructural protein ns2, Nep, M1-binding domain",64-116
367120,NS2,P03506,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
1608688,NS2,A0A0X7YSU1,101156,"Nonstructural protein ns2, Nep, M1-binding domain",64-116
1612661,NS2,A0A0D3S072,101156,"Nonstructural protein ns2, Nep, M1-binding domain",64-116
226647,NS2,Q80FN5,101156,"Nonstructural protein ns2, Nep, M1-binding domain",64-116
506350,NS2,Q910E4,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
130763,NS2,O56263,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
130763,NS2,O56263,46966,Spectrin repeat,10-87
107423,NS2,Q9INP2,101156,"Nonstructural protein ns2, Nep, M1-binding domain",61-114
88104,NS2,Q9IP46,101156,"Nonstructural protein ns2, Nep, M1-binding domain",61-114
680692,NS2,D1LN62,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
107424,NS2,Q9IBY7,101156,"Nonstructural protein ns2, Nep, M1-binding domain",61-114
155226,NS2,Q77MC0,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
88103,NS2,Q91U27,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
155219,NS2,Q77MB9,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
155219,NS2,Q77MB9,46966,Spectrin repeat,10-87
155220,NS2,Q91U24,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
88097,NS2,Q77MB8,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
88097,NS2,Q77MB8,46966,Spectrin repeat,10-87
644289,NS2,C5MQF0,101156,"Nonstructural protein ns2, Nep, M1-binding domain",64-116
644289,NS2,C5MQF0,46966,Spectrin repeat,10-88
1429809,NS2,V9THF0,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
1429810,NS2,V9TK50,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
1429811,NS2,V9TGF9,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
1429811,NS2,V9TGF9,46966,Spectrin repeat,9-88
1429812,NS2,V9TIW5,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
990089,NS2,M9R325,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
352520,NS2,Q20P34,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
352520,NS2,Q20P34,46966,Spectrin repeat,10-88
1494073,NS2,A0A088CD96,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
1465588,NS2,A0A0A0PYL7,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
383588,NS2,Q1I2F8,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
644882,NS2,C4RST8,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
644884,NS2,C7FHA6,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
643780,NS2,C3W6P1,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
645520,NS2,C4RUB5,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
680693,NS2,D1LRN5,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
680693,NS2,D1LRN5,46966,Spectrin repeat,10-88
643212,NS2,C8XNX2,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
381512,NS2,I7C1K8,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
379756,NS2,C4LNC6,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
519082,NS2,B2LVE4,101156,"Nonstructural protein ns2, Nep, M1-binding domain",64-116
643960,NS2,C5E523,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
327172,NS2,Q3M0T4,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
382819,NS2,Q67248,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
381513,NS2,Q1NZ44,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
382825,NS2,D8KS93,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
211044,NS2,P03508,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
384493,NS2,Q2VC88,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
384493,NS2,Q2VC88,46966,Spectrin repeat,10-88
647100,NS2,C5MRW8,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
1429813,NS2,V9TFK9,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
990090,NS2,V9THD8,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
437342,NS2,A6M5L9,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
666651,NS2,C8CT35,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
666651,NS2,C8CT35,46966,Spectrin repeat,10-88
1176104,NS2,J9VAC5,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
374443,NS2,Q1G7M4,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
374443,NS2,Q1G7M4,46966,Spectrin repeat,11-88
374439,NS2,Q1G7N5,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
1068961,NS2,Q77Q08,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
1068961,NS2,Q77Q08,46966,Spectrin repeat,10-88
644199,NS2,C4ALH0,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
266827,NS2,Q5L4F6,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
428669,NS2,A5A5U4,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
427773,NS2,A4GXG6,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
402526,NS2,Q0A2J3,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
402526,NS2,Q0A2J3,46966,Spectrin repeat,10-88
392809,NS2,H9XIJ1,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
284218,NS2,Q6DP92,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
428668,NS2,A5A5U2,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
381518,NS2,Q89733,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
393902,NS2,B4URD0,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
132504,NS2,Q76MT9,101156,"Nonstructural protein ns2, Nep, M1-binding domain",63-116
